"artigoEmPeriodico","Marilei Kroetz","2018","","Análise a partir das teorias do prospecto e da utilidade esperada com acadêmicos de duas instituições de ensino superior do Alto Vale do Itajaí-SC","Brazilian Journal of Development","FAES, B. H. C. ; KROETZ, M. ; STALOCH, R. ; DALLABONA,L. F."
"artigoEmPeriodico","Marilei Kroetz","2018","","Análise dos gastos com gestão ambiental frente ao comportamento político-ideológico dos gestores, sob a ótica da teoria das escolhas políticas.","Brazilian Journal of Development","FABRE, V. V. ; SCHEEFFER, F. ; DALLABONA, L. F. ; KROETZ, M."
"artigoEmPeriodico","Marilei Kroetz","2017","","Utilização da DVA para análise da evolução da riqueza setorial gerada pelas empresas listadas na BM&FBovespa e distribuída aos sócios e acionistas durante os mandatos presidenciais de Lula (2007-2010) e Dilma (2011-2014)","Gestão Pública: Práticas e Desafios","KOPROWSKI, S. ; DALLABONA, L. F. ; OLIVEIRA, G. R. ; FERNANDES, A. R. V. ; KROETZ, M."
"artigoEmPeriodico","Marilei Kroetz","2014","","Relação entre os indicadores de desempenho e o valor adicionado distribuído aos agentes colaboradores de empresas listadas na BM&FBOVESPA.","Revista Catarinense da Ciência Contábil","DALLABONA,L. F. ; KROETZ, M. ; MASCARELLO, G."
"artigoEmPeriodico","Marilei Kroetz","2012","","EVIDENCIAÇÃO AMBIENTAL: CONVERGÊNCIAS E DIVERGÊNCIAS EM DIFERENTES CENÁRIOS DE RESULTADOS SEGUNDO A NBC T 15","REAVI - Revista Eletrônica do Alto Vale do Itajaí","SUAVE, R. ; KROETZ, M. ; BOFF, Marines L. ; ROSA, F. S. ; LUNKES, J. R."
"artigoEmPeriodico","Marilei Kroetz","2010","","Ciclo da Madeira: Contribuição no desenvolvimento de Santa Catarina","Rio do Sul","WARMLING, T. ; KROETZ, M."
"artigoEmPeriodico","Marilei Kroetz","2009","","Desenvolvimento Econômico da Região de Rio do Sul: Análise da Evolução dos indicadores socioeconômicos para a década de 1990","Caminhos (Rio do Sul)","KROETZ, M.; DIEL, Adriana da Silva ; RAMOS, IVONETI DA SILVA ; KRAUSE, Regiane ; SCHIMITK, L."
"artigoEmPeriodico","Marilei Kroetz","2008","","O Desempenho Exportador da indústria madeireira do Alto Vale do Itajaí e sua contribuição para o desenvolvimento regional","Caminhos (Rio do Sul)","KROETZ, M.; CORRÊA, R."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2023","Socorro! A empresa Cresceu, e Agora?","Congresso de Administração","KROETZ, M. ; DALLABONA, L. F. ; NOLL, G."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2022","Adolescência e Finanças Pessoais: um estudo nas escolas de ensino médio","XIX SIMPÓSIO DE EXCELÊNCIA EM GESTÃO E TECNOLOGIA - SEGeT","FAVERI, D. B. ; KROETZ, M. ; LEMKE, T. L."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2019","Educação e Retorno no Rendimento: Análises Iniciais Para o Brasil e Santa Catarina para o Ano de 2015","10° Congresso do Instituto Franco Brasileiro de Administração de Empresas","KROETZ, M.; DALLABONA,L. F. ; FABRE, V."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2019","FEMININE PARTICIPATION IN COLLABORATIVE NETWORKS OF SCIENTIFIC PUBLICATIONS IN THE FIELD OF ECONOMICS: Social Network Approach for Portuguese Researchers","10° Congresso do Instituto Franco Brasileiro de Administração de Empresas","KROETZ, M.; DALLABONA,L. F. ; FABRE, V."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","TEORIA DAS ESCOLHAS PÚBLICAS: ANÁLISE DA INFLUÊNCIA POLÍTICO-IDEOLÓGICA NA APLICAÇÃO DE RECURSOS EM GESTÃO AMBIENTAL NOS MUNICÍPIOS BRASILEIROS ATINGIDOS POR DESASTRES NATURAIS HIDROLÓGICOS","IX Congrès de Institut Franco Brésilien d?Administration des Entreprises","FABRE, V. V. ; SCHEEFFER, F. ; DALLABONA, L. F. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","PERCEPÇÃO DOS COLABORADORES E GESTORES SOBRE VARIÁVEIS CONTINGENCIAIS E COMPONENTES DO COSO ERM QUE IMPACTAM NA GESTÃO ORGANIZACIONAL DE COOPERATIVAS DE CRÉDITO DO SUL DO BRASIL","IX Congrés des Institut Franco Brésilien d?Administration des Entreprises","IGNACZUK, J. ; DALLABONA, L. F. ; FABRE, V. V. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","ANÁLISE A PARTIR DAS TEORIAS DO PROSPECTO E DA UTILIDADE ESPERADA COM ACADÊMICOS DE DUAS INSTITUIÇÕES DE ENSINO SUPERIOR DO ALTO VALE DO ITAJAÍ - SC","X Congresso de Administração Sociedade e Inovação","FAES, B. H. C. ; DALLABONA,L. F. ; STALOCH, R. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","DISTRIBUIÇÃO DE VALOR ADICIONADO NO PERÍODO DE 2010 A 2015: ESTUDO DAS EMPRESAS LISTADAS NA BM&FBOVESPA SEGUNDO NÍVEL DE GOVERNANÇA CORPORATIVA","X Congresso de Administração Sociedade e Inovação","KROETZ, M.; KIEFER, D. A. Z. ; DALLABONA,L. F."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","PERCEPÇÃO DOS COLABORADORES E GESTORES SOBRE VARIÁVEIS CONTINGENCIAIS QUE IMPACTAM NA GESTÃO ORGANIZACIONAL DE COOPERATIVAS DE CRÉDITO DO SUL DO BRASIL","X Congresso de Administração Sociedade e Inovação","IGNACZUK, J. ; DALLABONA,L. F. ; EYERKAUFER, M. L. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","Relação das Variáveis Macroeconômicas Com a Distribuição de Riqueza das Empresas Listadas na BM&Fbovespa no Período de 2010 a 2015","X Congresso de Administração Sociedade e Inovação","KIEFER, D. A. Z. ; DALLABONA,L. F. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","Utilização da DVA para análise da evolução da riqueza setorial gerada pelas empresas listadas na BM&FBovespa e distribuída aos sócios e acionistas durante os mandatos presidenciais de Lula (2007-2010) e Dilma (2011-2014)","X Congresso de Administração Sociedade e Inovação","KOPROWSKI, S. ; DALLABONA, L. F. ; FERNANDES, A. R. V. ; KROETZ, M. ; OLIVEIRA, G. R."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","RELAÇÃO DAS VARIÁVEIS DE DESEMPENHO E CONTROLE COM A DISTRIBUIÇÃO DE RIQUEZA DAS EMPRESAS LISTADAS NA BM&FBOVESPA NO PERÍODO DE 2010 A 2015","XX Semead - Seminários em Administração PPGA/FEA/USP","KIEFER, D. A. Z. ; DALLABONA,L. F. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","PARTICIPAÇÃO FEMININA EM REDES COLABORATIVAS PARA A PUBLICAÇÃO CIENTÍFICA EM ECONOMIA: Abordagem de Rede Social Para os Pesquisadores Portugueses","XX Semead - Seminários em Administração PPGA/FEA/USP","KROETZ, M"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2017","PERCEPÇÃO DOS GESTORES DE MICROEMPRESAS COMERCIAIS SEDIADAS NO SUL DO BRASIL SOBRE OS ESTILOS DE LIDERANÇA E OS INSTRUMENTOS GERENCIAIS UTILIZADOS PARA ALAVANCAGEM ORGANIZACIONAL","IX Congrés des Institut Franco Brésilien d?Administration des Entreprises","BRAATZ, R. ; DALLABONA, L. F. ; FABRE, V. V. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","A Dinâmica da inovação no setor do vestuário no município de Rio do Sul/SC: um estudo aplicado às micro e pequenas empresas com marca própria dos segmentos 'vestuário em jeans, vestuário em malhas e lingeries'","Encontro de Economia Catarinense","KROETZ, M.; HOFFMANN, Caroline ; FAVERI, J. E."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Evidenciação de riscos corporativos: uma análise nas empresas que mais negociaram ações na BM&FBovespa no último quadrimestre de 2012","X Simpósio de Excelência em Gestão e Tecnologia - SEGET","KROETZ, M. ; ZANIZ, L. ; FAVERI, D. B. ; VALENTIN, I. ; DALLABONA, L. F."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Educar para preservar: Estudo do perfil sustentável dos acadêmicos do CEAVI/UDESC","X Simpósio de Excelência em Gestão e Tecnologia - SEGET","VALENTIN, I. ; FAVERI, D. B. ; KROETZ, M. ; BOFF, Marines L. ; HOFF, J."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Distribuição do Valor Adicionado: análise da variabilidade nos grupos de agentes colaboradores de empresas listadas na BM&FBovespa em 2010 e 2011","X Simpósio de Excelência em Gestão e Tecnologia - SEGET","MASCARELLO, G. ; DALLABONA,L. F. ; KROETZ, M. ; MARIAN, S. ; VALENTIN, I."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Educar para Preservar: Levantamento dos Projetos Ambientais no Município de Ibirama/sc,","X SIMPÓSIO DE EXCELÊNCIA EM GESTÃO E TECNOLOGIA - SEGeT,","VALENTIN, I. ; FAVERI, D. B. ; KROETZ, M. ; FRONZA, I. F."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Teoria do Prospecto: uma investigação dos efeitos certeza, reflexão e Isolamento na tomada de decisão envolvendo risco","X SIMPÓSIO DE EXCELÊNCIA EM GESTÃO E TECNOLOGIA - SEGeT,","FAVERI, D. B. ; VALENTIN, I. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2013","Ciclo de Vida Organizacional: um estudo das prestadoras de serviços contábeis de Tubarão e Rio do Sul","X Simpósio de Excelência em Gestão e Tecnologia - SEGET","FAVERI, D. B. ; VALENTIN, I. ; KROETZ, M. ; LEANDRO, D. A. ; PEREIRA, M. F."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Gestão Financeira Pessoal: Uma aplicação prática","IX SIMPÓSIO DE EXCELÊNCIA EM GESTÃO E TECNOLOGIA - SEGET","CRUZ, B. H. da ; KROETZ, M. ; FAVERI, D. B."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Educação Financeira para Crianças","IX Simpósio de Excelência em Gestão e Tecnologia","BALDO, DINORA; KROETZ, M. ; CENSI, G. ; VALENTIM, Ilda"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","O Alto Vale e a Produção da Ideologia do Desenvolvimento Regional","IX Simpósio de Excelência em Gestão e Tecnologia","HOFFMANN, Caroline ; Alexandrini, F. ; FAVERI, J. E. ; KROETZ, M. ; BAZZANELA, S. L."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Responsabilidade Socioambiental pelo Consumo Consciente","IX Simpósio de Excelência em Gestão e Tecnologia","VALENTIN, I. ; FAVERI, D. B. ; KROETZ, M. ; TOIGO, R. R."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Desenvolvimento Sustentável: uma reflexão sobre políticas públicas locais","I SEMINÁRIO REGIONAL GESTAL DE ESPAÇOS URBANOS","FAVERI, D. B. ; VALENTIN, I. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Ciclo da Madeira: contribuição para o crescimento de Rio do Sul (1930-1980)","VI Encontro de Economia Catarinense","FAVERI, J. E. ; KROETZ, M. ; WARMLING, Tatiane ; BALDO, DINORA"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","Agricultura Familiar de Aurora: caracterização a partir da ótica da pluriatividade","VI Encontro de Economia Catarinense","KROETZ, M.; HOFFMANN, Caroline"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","EDUCAÇÃO FINANCEIRA PARA CRIANÇAS","IX SIMPÓSIO DE EXCELÊNCIA EM GESTÃO E TECNOLOGIA - SEGET","FAVERI, D. B. ; KROETZ, M. ; VALENTIN, I. ; CENSI, Guilherme"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2012","UDESC CIDADÃ: APROXIMANDO UNIVERSIDADE E COMUNIDADE","8º Encontro de Extensão Proext Udesc","KROETZ, M.; FAVERI, D. B. ; SCHEEFFER, F. ; CENSI, Guilherme"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2011","A Gestão do Conhecimento na Universidade: projeto série professor-autor","VIII Simpósio de Excelência em Gestão e Tecnologia","FAVERI, J. E. ; Alexandrini, F. ; FUSCHTER, M. ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2009","A EVOLUÇÃO DA AGROPECUÁRIA REGIONAL","III Encontro de Economia Catarinense","KROETZ, M.; Schreiner, Gioconda Dutra ; Santos, Maurício Carmo dos ; Lichtenfels, Edna"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2009","O PROCESSO DE REESTRUTURAÇÃO DO SETOR METALÚRGICO EM RIO DO SUL: UMA ANÁLISE DOS ANOS DE 1985, 1995 E 2007","III encontro de Economia Catarinense","KROETZ, M.; LARSEN, Ana Cristina"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2009","A PARTICIPAÇÃO FEMININA NO MERCADO DE TRABALHO, NO MUNICÍPIO DE RIO DO SUL","III Encontro de Economia Catarinense","MARZALL, Cátia Longen ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2008","Crescimento Econômico da Região de Rio do Sul e o REflexo Nas questões Sociais","II Encontro de Economia Catarinense","KROETZ, M.; DIEL, Adriana da Silva ; RAMOS, IVONETI DA SILVA ; SCHIMITK, L. ; KRAUSE, Regiane"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2008","A Evolução do setor Terciário da cidade de Rio do Sul/SC: uma análise do pe´riodo 1995-2005","II Encontro de Economia Catarinense","DIEL, Adriana da Silva ; KROETZ, M."
"trabalhoCompletoEmCongresso","Marilei Kroetz","2007","O desempenho exportador da indústria madeireira do Alto Vale do Itajaí e sua contribuição para o desenvolvimento regional","Encontro de Economia Catarinense","KROETZ, M"
"trabalhoCompletoEmCongresso","Marilei Kroetz","2006","O desenvolvimento de Santa Catarina no contexto do novo paradigma tecno-econômico","IV Encontro Nacional da Associação Brasileira de Estudos Regionais e Urbanos","KROETZ, M.; Jaime Graciano Trintin"
"artigoEmPeriodico","Marines Lucia Boff","2023","http://dx.doi.org/10.1590/1808-057x20231710.pt","Estilo de gestão na auditoria interna: influência entre fatores pessoais e conflito de papéis","REVISTA CONTABILIDADE & FINANÇAS (ONLINE)","FERRARI, ANGÉLICA ; CUNHA, PAULO ROBERTO DA ; BOFF, MARINES LUCIA"
"artigoEmPeriodico","Marines Lucia Boff","2021","http://dx.doi.org/10.17524/repec.v15i1.2698","Influência dos Controles Formais e Informais e da Confiança no Comprometimento Organizacional","Revista de Educação e Pesquisa em Contabilidade","BOFF, Marines Lucia.; RAKOWSKI SAVARIZ, CARLINE ; BEUREN, I. M."
"artigoEmPeriodico","Marines Lucia Boff","2020","http://dx.doi.org/10.21714 / pretexto.v31i2.6132","REPUTAÇÃO CORPORATIVA E DESEMPENHO ECONÔMICOFINANCEIRO DAS 100 MAIORES EMPRESAS LISTADAS NA B3. PRETEXTO (BELO HORIZONTE","ONLINE)","PLETSCH, C. S. ; BOFF, Marines Lucia. ; HEIN, Nelson ; HEIN, A. K."
"artigoEmPeriodico","Marines Lucia Boff","2020","http://dx.doi.org/10.5752/P.1984-6606.2020v20n56p203-221","ELEMENTOS DE ATRAÇÃO DE ESTUDANTES DE PÓS-GRADUAÇÃO STRICTO SENSU E SUA RELAÇÃO COM A LEALDADE À UNIVERSIDADE","Economia e Gestao","BENTO, GRAZIELA DOS SANTOS ; DOMINGUES, MARIA JOSÉ CARVALHO DE SOUZA ; HEIN, Nelson ; BOFF, MARINES LUCIA"
"artigoEmPeriodico","Marines Lucia Boff","2019","","Processo de Adaptação às Novas Normas de Gestão Integrada de Riscos Sob a Ótica da Teoria Institucional","REVISTA DE CONTABILIDADE DO MESTRADO EM CIÊNCIAS CONTÁBEIS DA UERJ (ONLINE)","FRIEDRICH, M. P. A. ; BOFF, Marines Lucia. ; SILVA, M. Z."
"artigoEmPeriodico","Marines Lucia Boff","2018","","Competências do Contador na Perspectiva da Tríade Universidade, Acadêmico e Mercado de Trabalho","Revista de Contabilidade da UFBA","ADAM, C. ; BOFF, Marines Lucia. ; CUNHA, P. R."
"artigoEmPeriodico","Marines Lucia Boff","2014","","Aprendizagem em ação, competências e a relação com a aprendizagem gerencial","Revista Pretextos","LANG, Jeter ; MARINHO, S. V. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2014","","Imagem socioambiental das Instituições de Ensino em suas páginas eletrônicas. RIC@","Revista Interdisciplinar Científica Aplicada","LANG, Jeter ; BOFF, Marines Lucia. ; MACHADO, M. M. ; DALFOVO, M. S."
"artigoEmPeriodico","Marines Lucia Boff","2014","","Legitimidade Institucional da Petrobras em seu discurso socioambiental","Gestão e Sociedade (UFMG)","LANG, Jeter ; MARINHO, S. V. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2013","","PERCEPÇÃO DO AMBIENTE EXTERNO E PERFIL ESTRATÉGICO DOS EMPRESÁRIOS DE IBIRAMA/SC","REAVI-Revista Eletrônica do Alto Vale do Itajaí","Marino Luiz Eyerkaufer ; SOUZA, F. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2012","","EVIDENCIAÇÃO AMBIENTAL: CONVERGÊNCIAS E DIVERGÊNCIAS EM DIFERENTES CENÁRIOS DE RESULTADOS SEGUNDO A NBC T 15","REAVI - Revista Eletrônica do Alto Vale do Itajaí","SUAVE, R. ; BOFF, Marines Lucia. ; KROETZ, M. ; ROSA, F. S. ; LUNKES, R. J."
"artigoEmPeriodico","Marines Lucia Boff","2011","","ESTRATÉGIAS DE LEGITIMIDADE ORGANIZACIONAL DE LINDBLOM VERSUS GERAÇÃO FAMILIAR GESTORA DE EMPRESAS FAMILIAR","Revista Iberoamericana de Contabilidad de Gestión","BEUREN, I. M. ; HEIN, Nelson ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2010","","Ética profissional: entendimento dos acadêmicos de Ciências Contábeis da Unoesc","Unoesc & Ciência - ACSA","BRANCHER, Criostiane ; NEU, M. A. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2010","","Adequação da Evidenciação Social das Empresas de Capital Aberto no Relatório da Administração e Notas Explicativas às Recomendações da NBCT15","Revista de Contabilidade e Organizações","BEUREN, I. M. ; BOFF, Marines Lucia. ; HORN, J. E. ; HORN, M. A."
"artigoEmPeriodico","Marines Lucia Boff","2009","http://dx.doi.org/10.4013/base.2009.63.05","Informações recomendadas pelo parecer de orientação n. 15/87 da CVM no relatório da administração de empresas familiares de capital aberto. Base (São Leopoldo","Online)","BOFF, Marines Lucia.; Beuren, Ilse ; HEIN, Nelson"
"artigoEmPeriodico","Marines Lucia Boff","2009","","Fatores Relevantes na Definição do Posicionamento da Controladoria no Novo Ambiente Empresarial","Revista Economia & Gestão","BEZERRA, Francisco A. ; BOFF, Marines Lucia ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2009","","Tendência dos termos na evidenciação ambiental e social nos relatórios da administração de empresas familiares","Revista de Economia e Administração","BOFF, Marines Lucia; BEUREN, I. M."
"artigoEmPeriodico","Marines Lucia Boff","2008","","MÉTODOS PARA APROPRIAÇÃO DE CUSTOS CONJUNTOS: UMA APLICAÇÃO NA INDÚSTRIA MADEIREIRA","Organizações Rurais e Agroindustriais","SCARPIN, J. E. ; EIDT, J. ; BOFF, Marines Lucia. ; ORO, Ieda Margarete."
"artigoEmPeriodico","Marines Lucia Boff","2008","","Custos na Prestação de Serviço Público de Saúde do Município de São João do Oeste-SC: um estudo empírico","Revista Catarinense da Ciência Contábil","Marino Luiz Eyerkaufer ; BOFF, Marines Lucia. ; OLINQUEVITCH, José Leônidas. ; GAUER, Judite Rasch Bracht."
"artigoEmPeriodico","Marines Lucia Boff","2008","","Relações entre os indicadores de renda per capita e a esperança de vida ao nascer nos municípios dos Estados da Região Sul do Brasil: um estudo empírico","Alcance (UNIVALI)","SCARPIN, J. E. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2008","","Utilização do Custeio ABC na Montagem de Sistema de Cobrança Interno para os Departamentos de TI: Um Estudo de Caso em um Banco de Varejo","ABCustos (São Leopoldo)","BEZERRA, Francisco A. ; BOFF, Marines Lucia. ; LOURENSI, Adriano"
"artigoEmPeriodico","Marines Lucia Boff","2008","","INSTITUCIONALIZAÇÃO DE HÁBITOS E ROTINAS DA CONTROLADORIA EM EMPRESAS DO ESTADO DE SANTA CATARINA. O&S","Organizações & Sociedade","BOFF, Marines Lucia.; BEUREN, I. M. ; GUERREIRO, Reinaldo."
"artigoEmPeriodico","Marines Lucia Boff","2008","","Utilização do target costing e da previsão de demanda como ferramentas de gestão estratégica de custos na indústria de concreto: Um estudo de caso","ABCustos (São Leopoldo)","SCARPIN, J. E. ; PINTO, Juliana. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2008","","GESTÃO AMBIENTAL EM INSTITUIÇÃO DE ENSINO SUPERIOR NA VISÃO DE SEUS DIRIGENTES","Revista de Contabilidade da UFBA","BOFF, Marines Lucia.; ORO, Ieda Margarete. ; BEUREN, I. M."
"artigoEmPeriodico","Marines Lucia Boff","2007","","Avaliação do custo de oportunidade na atividade agrícola: um caso prático na cidade de Palma Sola ? Santa Catarina","Revista Catarinense da Ciência Contábil","SCARPIN, J. E. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2007","","O comportamento dos orçamentos públicos das maiores cidades do Paraná: uma pesquisa empírica das suplementações e contingências orçamentárias. Governet","Boletim do Orçamento e Finanças","SCARPIN, J. E. ; VAZ DE LIMA, IVONE. ; BOFF, Marines Lucia."
"artigoEmPeriodico","Marines Lucia Boff","2007","","CUSTEIO DAS MODALIDADES DE CONSUMO DE RECURSOS: UM ESTUDO DE CASO SOBRE ABC EM BANCOS","Revista Universo Contábil (Online)","BEZERRA, Francisco A. ; NASCIMENTO, D. T. ; BOFF, Marines Lucia. ; ISHIKURA, E. R."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2023","Influência dos Valores Relativos ao Trabalho e Satisfação no Trabalho na Intenção de Rotatividade de Auditores Independentes","XXIII USP International Conference in Accounting","ADAM, C. ; CUNHA, P. R. ; BOFF, Marines Lucia. ; SANTOS, A. D. ; SALUSTIANO, A. B."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2023","ANÁLISE CUSTO/VOLUME/LUCRO NA TOMADA DE DECISÃO: O CASO DE UM ECOMMERCE","XVIII Congresso Internacional de Custos e XXX Congresso Brasileiro de Custos","REX, Y. ; BOFF, Marines Lucia."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2022","Relação da velocidade de ajuste do caixa e valor de mercado das empresas por estágio do ciclo de vida organizacional","XVI Congresso Anpcont","BOFF, Marines Lucia.; SILVA, Tarcísio Pedro da."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2020","Influência do Estilo de Gestão na relação entre Fatores Pessoais e Conflito de Papéis na Auditoria Interna","Associação Nacional de Pós Graduação e Pesquisa em Administração","FERRARI, A. ; BOFF, Marines Lucia. ; CUNHA, P. R."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2020","EFEITO DA INTANGIBILIDADE DOS ATIVOS SOBRE O VALOR DE MERCADO DE EMPRESAS COM DIFERENTES NÍVEIS DE CAPITALIZAÇÃO","Seminários em Administração","FRIEDRICH, M. P. A. ; BOFF, Marines Lucia. ; ANDRIANI, M. ; RODRIGUES JUNIOR, M. M."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2020","VELOCIDADE DE AJUSTE DO CAIXA E O VALOR DE MERCADO DE EMPRESAS SMALL CAPS E BIG CAPS","Seminários em Administração","BOFF, Marines Lucia.; SILVA, Tarcísio Pedro da. ; RODRIGUES JUNIOR, M. M. ; GOMES, D. G. ; SILVA, D. L."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2020","A (Des)Consideração Ética nas Pesquisas com Experimentos","AdCont - Congresso de Administração e Contabilidade","BOFF, Marines Lucia.; SILVA, M. Z."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2020","Efeito da Educação Financeira nas Decisões de Investimento na Presença do Viés Efeito Disposição entre Alunos do Ensino Médio","ICMA / COGECONT - International Conference in Management and Accounting","PETRI, J. T. ; BOFF, Marines Lucia. ; SILVA, Tarcísio Pedro da."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2019","Competências do Contador na Perspectiva dos Acadêmicos Ingressantes e Concluintes do Curso de Ciências Contábeis","Congresso UFSC de Controladoria e Finanças","BOFF, Marines Lucia.; HEIN, Nelson ; HEIN, A. K."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2019","Correlação dos Indicadores Macroeconômicos com os Sinais de Crescimento do Sistema Cooperativo AILOS","Congresso UFSC de Controladoria e Finanças","SPARREMBERGER, N. ; BOFF, Marines Lucia. ; HEIN, Nelson"
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2019","Processo de Adaptação às Novas Normas de Gestão Integrada de Riscos sob a Ótica da Teoria Institucional","Congresso USP de Controladoria e Finanças","FRIEDRICH, M. P. A. ; BOFF, Marines Lucia. ; SILVA, M. Z."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2018","Competências dos egressos dos Cursos de Ciências Contábeis nos planos políticos pedagógicos: uma análise frente as competências do contador na perspectiva da tríade universidade, acadêmico e mercado de trabalho","Congresso UFSC de Iniciação Científica em Contabilidade","ADAM, C. ; TENE, J. K. ; CUNHA, P. R. ; BOFF, Marines Lucia."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2018","Folga Organizacional e a Tipologia Estratégica de Miles e Snow em Empresas Listadas no Indice Brasil 100 (IBrX 100) da BM&FBovespa","XXV Congresso Brasileiro de Custos","PLETSCH, C. S. ; BOFF, Marines Lucia. ; LAVARDA, C. E. F."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2017","Competências do contador na perspectiva da tríade universidade, acadêmico e mercado de trabalho","Congresso UFSC de Iniciação Científica em Contabilidade","ADAM, C. ; CUNHA, P. R. ; BOFF, Marines Lucia."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2017","Método de Custeio UEP: Aplicação em um Sistema de Produção Contínua","XXIV Congresso Brasileiro de Custos","BATTINI, R. ; MARIAN, S. ; BOFF, Marines Lucia. ; PLETSCH, C. S."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2016","Tratamento dos efluentes da indústria serigráfica: Um estudo de caso","Congresso de Iniciação Científica de Gestão e Controladoria da Unochapecó","ADAM, C. ; COSTA, A.F. ; MARIAN, S. ; KOSLOWSKI, L. A. D. ; BOFF, Marines Lucia."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2013","Riscos ambientais evidenciados pelas empresas do setor de materiais básicos","http://www.aedb.br/seget/","SCHMEIDER, C. F. ; BOFF, Marines Lucia."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2013","EDUCAR PARA PRESERVAR: Estudo do perfil sustentável dos acadêmicos do CEAVI/UDESC","X simpósio de excelência em gestão e tecnologia - SEGET","VALENTIM, I. ; FAVERI, D. B. ; KROETZ, M. ; BOFF, Marines Lucia. ; HOFF, J."
"trabalhoCompletoEmCongresso","Marines Lucia Boff","2012","Evidenciação ambiental:convergências e divergências em diferentes cenários de resultados segundo NBC T 15","Seminários em Administração - SemeAd","SUAVE, R. ; KROETZ, M. ; BOFF, Marines Lucia. ; ROSA, F. S. ; LUNKES, R. J."
